cmtuqgwg200d24gyxusjn8dik	requirementsRu	非中国籍公民,符合教育部教外函〔2020〕12号文件要求(父母一方为中国公民或本人从中国大陆/港澳台移民取得外国国籍的,须入籍4年以上且近4年内在国外实际居住2年以上);身心健康;年龄原则上18至30岁(以2026年9月1日为准),未满18周岁须提交监护人保证书。语言要求:中文授课须新HSK4级180分(含)以上,母语为汉语或高中阶段使用汉语授课者经认定可免;英文授课须TOEFL 80+、TOEFL Essential 8+或IELTS 6.0+,母语为英语或上一学历英语授课者经认定可免。申请材料须含CSCA考试成绩;材料评审通过后须参加面试和笔试,CSCA成绩特别优秀者经评审可免面试。另须个人经济能力证明(5000美元或以上)、6个月内体检报告。汉语言专业插班:HSK4级180分以上且学习汉语言一年以上成绩优秀者可申请插入二年级,HSK5级180分以上者可申请插入三年级。学费:中文授课文科20000元/年、理工24000元/年、医学30000元/年;英文授课文科23000元/年、理工28000元/年、医学40000元/年。申请费800元(在线缴纳);医疗保险800-1500元/年(所有留学生必须在校购买);住宿9600-28000元/年;另体检约500元、居留许可400元/年、教材至少500元/年。本科学制四至六年(临床医学中文授课5年、英文授课MBBS6年,口腔医学、预防医学5年)。
cmtuqgwg600d34gyxot2312s1	requirementsRu	非中国籍公民,符合教育部教外函〔2020〕12号文件要求(父母一方为中国公民或本人从中国大陆/港澳台移民取得外国国籍的,须入籍4年以上且近4年内在国外实际居住2年以上);身心健康;年龄原则上18至30岁(以2026年9月1日为准),未满18周岁须提交监护人保证书。语言要求:中文授课须新HSK4级180分(含)以上,母语为汉语或高中阶段使用汉语授课者经认定可免;英文授课须TOEFL 80+、TOEFL Essential 8+或IELTS 6.0+,母语为英语或上一学历英语授课者经认定可免。申请材料须含CSCA考试成绩;材料评审通过后须参加面试和笔试,CSCA成绩特别优秀者经评审可免面试。另须个人经济能力证明(5000美元或以上)、6个月内体检报告。汉语言专业插班:HSK4级180分以上且学习汉语言一年以上成绩优秀者可申请插入二年级,HSK5级180分以上者可申请插入三年级。学费:中文授课文科20000元/年、理工24000元/年、医学30000元/年;英文授课文科23000元/年、理工28000元/年、医学40000元/年。申请费800元(在线缴纳);医疗保险800-1500元/年(所有留学生必须在校购买);住宿9600-28000元/年;另体检约500元、居留许可400元/年、教材至少500元/年。本科学制四至六年(临床医学中文授课5年、英文授课MBBS6年,口腔医学、预防医学5年)。
cmtuqgwg900d44gyxciuiha1p	requirementsRu	非中国籍公民,符合教育部教外函〔2020〕12号文件要求(父母一方为中国公民或本人从中国大陆/港澳台移民取得外国国籍的,须入籍4年以上且近4年内在国外实际居住2年以上);身心健康;年龄原则上18至30岁(以2026年9月1日为准),未满18周岁须提交监护人保证书。语言要求:中文授课须新HSK4级180分(含)以上,母语为汉语或高中阶段使用汉语授课者经认定可免;英文授课须TOEFL 80+、TOEFL Essential 8+或IELTS 6.0+,母语为英语或上一学历英语授课者经认定可免。申请材料须含CSCA考试成绩;材料评审通过后须参加面试和笔试,CSCA成绩特别优秀者经评审可免面试。另须个人经济能力证明(5000美元或以上)、6个月内体检报告。汉语言专业插班:HSK4级180分以上且学习汉语言一年以上成绩优秀者可申请插入二年级,HSK5级180分以上者可申请插入三年级。学费:中文授课文科20000元/年、理工24000元/年、医学30000元/年;英文授课文科23000元/年、理工28000元/年、医学40000元/年。申请费800元(在线缴纳);医疗保险800-1500元/年(所有留学生必须在校购买);住宿9600-28000元/年;另体检约500元、居留许可400元/年、教材至少500元/年。本科学制四至六年(临床医学中文授课5年、英文授课MBBS6年,口腔医学、预防医学5年)。
cmtuqgwgd00d54gyx7rpa8c4s	requirementsRu	非中国籍公民,符合教育部教外函〔2020〕12号文件要求(父母一方为中国公民或本人从中国大陆/港澳台移民取得外国国籍的,须入籍4年以上且近4年内在国外实际居住2年以上);身心健康;年龄原则上18至30岁(以2026年9月1日为准),未满18周岁须提交监护人保证书。语言要求:中文授课须新HSK4级180分(含)以上,母语为汉语或高中阶段使用汉语授课者经认定可免;英文授课须TOEFL 80+、TOEFL Essential 8+或IELTS 6.0+,母语为英语或上一学历英语授课者经认定可免。申请材料须含CSCA考试成绩;材料评审通过后须参加面试和笔试,CSCA成绩特别优秀者经评审可免面试。另须个人经济能力证明(5000美元或以上)、6个月内体检报告。汉语言专业插班:HSK4级180分以上且学习汉语言一年以上成绩优秀者可申请插入二年级,HSK5级180分以上者可申请插入三年级。学费:中文授课文科20000元/年、理工24000元/年、医学30000元/年;英文授课文科23000元/年、理工28000元/年、医学40000元/年。申请费800元(在线缴纳);医疗保险800-1500元/年(所有留学生必须在校购买);住宿9600-28000元/年;另体检约500元、居留许可400元/年、教材至少500元/年。本科学制四至六年(临床医学中文授课5年、英文授课MBBS6年,口腔医学、预防医学5年)。
cmtuqgwgg00d64gyxvvm46lla	requirementsRu	非中国籍公民,符合教育部教外函〔2020〕12号文件要求(父母一方为中国公民或本人从中国大陆/港澳台移民取得外国国籍的,须入籍4年以上且近4年内在国外实际居住2年以上);身心健康;年龄原则上18至30岁(以2026年9月1日为准),未满18周岁须提交监护人保证书。语言要求:中文授课须新HSK4级180分(含)以上,母语为汉语或高中阶段使用汉语授课者经认定可免;英文授课须TOEFL 80+、TOEFL Essential 8+或IELTS 6.0+,母语为英语或上一学历英语授课者经认定可免。申请材料须含CSCA考试成绩;材料评审通过后须参加面试和笔试,CSCA成绩特别优秀者经评审可免面试。另须个人经济能力证明(5000美元或以上)、6个月内体检报告。汉语言专业插班:HSK4级180分以上且学习汉语言一年以上成绩优秀者可申请插入二年级,HSK5级180分以上者可申请插入三年级。学费:中文授课文科20000元/年、理工24000元/年、医学30000元/年;英文授课文科23000元/年、理工28000元/年、医学40000元/年。申请费800元(在线缴纳);医疗保险800-1500元/年(所有留学生必须在校购买);住宿9600-28000元/年;另体检约500元、居留许可400元/年、教材至少500元/年。本科学制四至六年(临床医学中文授课5年、英文授课MBBS6年,口腔医学、预防医学5年)。
cmtuqgwgk00d74gyxj6xgw31j	requirementsRu	非中国籍公民,符合教育部教外函〔2020〕12号文件要求(父母一方为中国公民或本人从中国大陆/港澳台移民取得外国国籍的,须入籍4年以上且近4年内在国外实际居住2年以上);身心健康;年龄原则上18至30岁(以2026年9月1日为准),未满18周岁须提交监护人保证书。语言要求:中文授课须新HSK4级180分(含)以上,母语为汉语或高中阶段使用汉语授课者经认定可免;英文授课须TOEFL 80+、TOEFL Essential 8+或IELTS 6.0+,母语为英语或上一学历英语授课者经认定可免。申请材料须含CSCA考试成绩;材料评审通过后须参加面试和笔试,CSCA成绩特别优秀者经评审可免面试。另须个人经济能力证明(5000美元或以上)、6个月内体检报告。汉语言专业插班:HSK4级180分以上且学习汉语言一年以上成绩优秀者可申请插入二年级,HSK5级180分以上者可申请插入三年级。学费:中文授课文科20000元/年、理工24000元/年、医学30000元/年;英文授课文科23000元/年、理工28000元/年、医学40000元/年。申请费800元(在线缴纳);医疗保险800-1500元/年(所有留学生必须在校购买);住宿9600-28000元/年;另体检约500元、居留许可400元/年、教材至少500元/年。本科学制四至六年(临床医学中文授课5年、英文授课MBBS6年,口腔医学、预防医学5年)。
cmtuqgwgo00d84gyxa8v3khz3	requirementsRu	非中国籍公民,符合教育部教外函〔2020〕12号文件要求(父母一方为中国公民或本人从中国大陆/港澳台移民取得外国国籍的,须入籍4年以上且近4年内在国外实际居住2年以上);身心健康;年龄原则上18至30岁(以2026年9月1日为准),未满18周岁须提交监护人保证书。语言要求:中文授课须新HSK4级180分(含)以上,母语为汉语或高中阶段使用汉语授课者经认定可免;英文授课须TOEFL 80+、TOEFL Essential 8+或IELTS 6.0+,母语为英语或上一学历英语授课者经认定可免。申请材料须含CSCA考试成绩;材料评审通过后须参加面试和笔试,CSCA成绩特别优秀者经评审可免面试。另须个人经济能力证明(5000美元或以上)、6个月内体检报告。汉语言专业插班:HSK4级180分以上且学习汉语言一年以上成绩优秀者可申请插入二年级,HSK5级180分以上者可申请插入三年级。学费:中文授课文科20000元/年、理工24000元/年、医学30000元/年;英文授课文科23000元/年、理工28000元/年、医学40000元/年。申请费800元(在线缴纳);医疗保险800-1500元/年(所有留学生必须在校购买);住宿9600-28000元/年;另体检约500元、居留许可400元/年、教材至少500元/年。本科学制四至六年(临床医学中文授课5年、英文授课MBBS6年,口腔医学、预防医学5年)。
cmtuqgwgr00d94gyxwf7et96t	requirementsRu	非中国籍公民,符合教育部教外函〔2020〕12号文件要求(父母一方为中国公民或本人从中国大陆/港澳台移民取得外国国籍的,须入籍4年以上且近4年内在国外实际居住2年以上);身心健康;年龄原则上18至30岁(以2026年9月1日为准),未满18周岁须提交监护人保证书。语言要求:中文授课须新HSK4级180分(含)以上,母语为汉语或高中阶段使用汉语授课者经认定可免;英文授课须TOEFL 80+、TOEFL Essential 8+或IELTS 6.0+,母语为英语或上一学历英语授课者经认定可免。申请材料须含CSCA考试成绩;材料评审通过后须参加面试和笔试,CSCA成绩特别优秀者经评审可免面试。另须个人经济能力证明(5000美元或以上)、6个月内体检报告。汉语言专业插班:HSK4级180分以上且学习汉语言一年以上成绩优秀者可申请插入二年级,HSK5级180分以上者可申请插入三年级。学费:中文授课文科20000元/年、理工24000元/年、医学30000元/年;英文授课文科23000元/年、理工28000元/年、医学40000元/年。申请费800元(在线缴纳);医疗保险800-1500元/年(所有留学生必须在校购买);住宿9600-28000元/年;另体检约500元、居留许可400元/年、教材至少500元/年。本科学制四至六年(临床医学中文授课5年、英文授课MBBS6年,口腔医学、预防医学5年)。
cmtuqgwgu00da4gyx5ghos1qv	requirementsRu	非中国籍公民,符合教育部教外函〔2020〕12号文件要求(父母一方为中国公民或本人从中国大陆/港澳台移民取得外国国籍的,须入籍4年以上且近4年内在国外实际居住2年以上);身心健康;年龄原则上18至30岁(以2026年9月1日为准),未满18周岁须提交监护人保证书。语言要求:中文授课须新HSK4级180分(含)以上,母语为汉语或高中阶段使用汉语授课者经认定可免;英文授课须TOEFL 80+、TOEFL Essential 8+或IELTS 6.0+,母语为英语或上一学历英语授课者经认定可免。申请材料须含CSCA考试成绩;材料评审通过后须参加面试和笔试,CSCA成绩特别优秀者经评审可免面试。另须个人经济能力证明(5000美元或以上)、6个月内体检报告。汉语言专业插班:HSK4级180分以上且学习汉语言一年以上成绩优秀者可申请插入二年级,HSK5级180分以上者可申请插入三年级。学费:中文授课文科20000元/年、理工24000元/年、医学30000元/年;英文授课文科23000元/年、理工28000元/年、医学40000元/年。申请费800元(在线缴纳);医疗保险800-1500元/年(所有留学生必须在校购买);住宿9600-28000元/年;另体检约500元、居留许可400元/年、教材至少500元/年。本科学制四至六年(临床医学中文授课5年、英文授课MBBS6年,口腔医学、预防医学5年)。
cmtuqgwgy00db4gyxv1b85ele	requirementsRu	非中国籍公民,符合教育部教外函〔2020〕12号文件要求(父母一方为中国公民或本人从中国大陆/港澳台移民取得外国国籍的,须入籍4年以上且近4年内在国外实际居住2年以上);身心健康;年龄原则上18至30岁(以2026年9月1日为准),未满18周岁须提交监护人保证书。语言要求:中文授课须新HSK4级180分(含)以上,母语为汉语或高中阶段使用汉语授课者经认定可免;英文授课须TOEFL 80+、TOEFL Essential 8+或IELTS 6.0+,母语为英语或上一学历英语授课者经认定可免。申请材料须含CSCA考试成绩;材料评审通过后须参加面试和笔试,CSCA成绩特别优秀者经评审可免面试。另须个人经济能力证明(5000美元或以上)、6个月内体检报告。汉语言专业插班:HSK4级180分以上且学习汉语言一年以上成绩优秀者可申请插入二年级,HSK5级180分以上者可申请插入三年级。学费:中文授课文科20000元/年、理工24000元/年、医学30000元/年;英文授课文科23000元/年、理工28000元/年、医学40000元/年。申请费800元(在线缴纳);医疗保险800-1500元/年(所有留学生必须在校购买);住宿9600-28000元/年;另体检约500元、居留许可400元/年、教材至少500元/年。本科学制四至六年(临床医学中文授课5年、英文授课MBBS6年,口腔医学、预防医学5年)。
cmtuqgwh200dc4gyx4sbv8q2r	requirementsRu	非中国籍公民,符合教育部教外函〔2020〕12号文件要求(父母一方为中国公民或本人从中国大陆/港澳台移民取得外国国籍的,须入籍4年以上且近4年内在国外实际居住2年以上);身心健康;年龄原则上18至30岁(以2026年9月1日为准),未满18周岁须提交监护人保证书。语言要求:中文授课须新HSK4级180分(含)以上,母语为汉语或高中阶段使用汉语授课者经认定可免;英文授课须TOEFL 80+、TOEFL Essential 8+或IELTS 6.0+,母语为英语或上一学历英语授课者经认定可免。申请材料须含CSCA考试成绩;材料评审通过后须参加面试和笔试,CSCA成绩特别优秀者经评审可免面试。另须个人经济能力证明(5000美元或以上)、6个月内体检报告。汉语言专业插班:HSK4级180分以上且学习汉语言一年以上成绩优秀者可申请插入二年级,HSK5级180分以上者可申请插入三年级。学费:中文授课文科20000元/年、理工24000元/年、医学30000元/年;英文授课文科23000元/年、理工28000元/年、医学40000元/年。申请费800元(在线缴纳);医疗保险800-1500元/年(所有留学生必须在校购买);住宿9600-28000元/年;另体检约500元、居留许可400元/年、教材至少500元/年。本科学制四至六年(临床医学中文授课5年、英文授课MBBS6年,口腔医学、预防医学5年)。
cmtuqgwh600dd4gyxk65nwq0m	requirementsRu	非中国籍公民,符合教育部教外函〔2020〕12号文件要求(父母一方为中国公民或本人从中国大陆/港澳台移民取得外国国籍的,须入籍4年以上且近4年内在国外实际居住2年以上);身心健康;年龄原则上18至30岁(以2026年9月1日为准),未满18周岁须提交监护人保证书。语言要求:中文授课须新HSK4级180分(含)以上,母语为汉语或高中阶段使用汉语授课者经认定可免;英文授课须TOEFL 80+、TOEFL Essential 8+或IELTS 6.0+,母语为英语或上一学历英语授课者经认定可免。申请材料须含CSCA考试成绩;材料评审通过后须参加面试和笔试,CSCA成绩特别优秀者经评审可免面试。另须个人经济能力证明(5000美元或以上)、6个月内体检报告。汉语言专业插班:HSK4级180分以上且学习汉语言一年以上成绩优秀者可申请插入二年级,HSK5级180分以上者可申请插入三年级。学费:中文授课文科20000元/年、理工24000元/年、医学30000元/年;英文授课文科23000元/年、理工28000元/年、医学40000元/年。申请费800元(在线缴纳);医疗保险800-1500元/年(所有留学生必须在校购买);住宿9600-28000元/年;另体检约500元、居留许可400元/年、教材至少500元/年。本科学制四至六年(临床医学中文授课5年、英文授课MBBS6年,口腔医学、预防医学5年)。
cmtuqgwha00de4gyxgs6vgpke	requirementsRu	非中国籍公民,符合教育部教外函〔2020〕12号文件要求(父母一方为中国公民或本人从中国大陆/港澳台移民取得外国国籍的,须入籍4年以上且近4年内在国外实际居住2年以上);身心健康;年龄原则上18至30岁(以2026年9月1日为准),未满18周岁须提交监护人保证书。语言要求:中文授课须新HSK4级180分(含)以上,母语为汉语或高中阶段使用汉语授课者经认定可免;英文授课须TOEFL 80+、TOEFL Essential 8+或IELTS 6.0+,母语为英语或上一学历英语授课者经认定可免。申请材料须含CSCA考试成绩;材料评审通过后须参加面试和笔试,CSCA成绩特别优秀者经评审可免面试。另须个人经济能力证明(5000美元或以上)、6个月内体检报告。汉语言专业插班:HSK4级180分以上且学习汉语言一年以上成绩优秀者可申请插入二年级,HSK5级180分以上者可申请插入三年级。学费:中文授课文科20000元/年、理工24000元/年、医学30000元/年;英文授课文科23000元/年、理工28000元/年、医学40000元/年。申请费800元(在线缴纳);医疗保险800-1500元/年(所有留学生必须在校购买);住宿9600-28000元/年;另体检约500元、居留许可400元/年、教材至少500元/年。本科学制四至六年(临床医学中文授课5年、英文授课MBBS6年,口腔医学、预防医学5年)。
cmtuqgwhd00df4gyxvnzy90hn	requirementsRu	非中国籍公民,符合教育部教外函〔2020〕12号文件要求(父母一方为中国公民或本人从中国大陆/港澳台移民取得外国国籍的,须入籍4年以上且近4年内在国外实际居住2年以上);身心健康;年龄原则上18至30岁(以2026年9月1日为准),未满18周岁须提交监护人保证书。语言要求:中文授课须新HSK4级180分(含)以上,母语为汉语或高中阶段使用汉语授课者经认定可免;英文授课须TOEFL 80+、TOEFL Essential 8+或IELTS 6.0+,母语为英语或上一学历英语授课者经认定可免。申请材料须含CSCA考试成绩;材料评审通过后须参加面试和笔试,CSCA成绩特别优秀者经评审可免面试。另须个人经济能力证明(5000美元或以上)、6个月内体检报告。汉语言专业插班:HSK4级180分以上且学习汉语言一年以上成绩优秀者可申请插入二年级,HSK5级180分以上者可申请插入三年级。学费:中文授课文科20000元/年、理工24000元/年、医学30000元/年;英文授课文科23000元/年、理工28000元/年、医学40000元/年。申请费800元(在线缴纳);医疗保险800-1500元/年(所有留学生必须在校购买);住宿9600-28000元/年;另体检约500元、居留许可400元/年、教材至少500元/年。本科学制四至六年(临床医学中文授课5年、英文授课MBBS6年,口腔医学、预防医学5年)。
cmtuqgwhh00dg4gyxxff7qyzd	requirementsRu	非中国籍公民,符合教育部教外函〔2020〕12号文件要求(父母一方为中国公民或本人从中国大陆/港澳台移民取得外国国籍的,须入籍4年以上且近4年内在国外实际居住2年以上);身心健康;年龄原则上18至30岁(以2026年9月1日为准),未满18周岁须提交监护人保证书。语言要求:中文授课须新HSK4级180分(含)以上,母语为汉语或高中阶段使用汉语授课者经认定可免;英文授课须TOEFL 80+、TOEFL Essential 8+或IELTS 6.0+,母语为英语或上一学历英语授课者经认定可免。申请材料须含CSCA考试成绩;材料评审通过后须参加面试和笔试,CSCA成绩特别优秀者经评审可免面试。另须个人经济能力证明(5000美元或以上)、6个月内体检报告。汉语言专业插班:HSK4级180分以上且学习汉语言一年以上成绩优秀者可申请插入二年级,HSK5级180分以上者可申请插入三年级。学费:中文授课文科20000元/年、理工24000元/年、医学30000元/年;英文授课文科23000元/年、理工28000元/年、医学40000元/年。申请费800元(在线缴纳);医疗保险800-1500元/年(所有留学生必须在校购买);住宿9600-28000元/年;另体检约500元、居留许可400元/年、教材至少500元/年。本科学制四至六年(临床医学中文授课5年、英文授课MBBS6年,口腔医学、预防医学5年)。
cmtuqgwhl00dh4gyxmxesv0a8	requirementsRu	非中国籍公民,符合教育部教外函〔2020〕12号文件要求(父母一方为中国公民或本人从中国大陆/港澳台移民取得外国国籍的,须入籍4年以上且近4年内在国外实际居住2年以上);身心健康;年龄原则上18至30岁(以2026年9月1日为准),未满18周岁须提交监护人保证书。语言要求:中文授课须新HSK4级180分(含)以上,母语为汉语或高中阶段使用汉语授课者经认定可免;英文授课须TOEFL 80+、TOEFL Essential 8+或IELTS 6.0+,母语为英语或上一学历英语授课者经认定可免。申请材料须含CSCA考试成绩;材料评审通过后须参加面试和笔试,CSCA成绩特别优秀者经评审可免面试。另须个人经济能力证明(5000美元或以上)、6个月内体检报告。汉语言专业插班:HSK4级180分以上且学习汉语言一年以上成绩优秀者可申请插入二年级,HSK5级180分以上者可申请插入三年级。学费:中文授课文科20000元/年、理工24000元/年、医学30000元/年;英文授课文科23000元/年、理工28000元/年、医学40000元/年。申请费800元(在线缴纳);医疗保险800-1500元/年(所有留学生必须在校购买);住宿9600-28000元/年;另体检约500元、居留许可400元/年、教材至少500元/年。本科学制四至六年(临床医学中文授课5年、英文授课MBBS6年,口腔医学、预防医学5年)。
cmtuqgwhp00di4gyxy8yxws3v	requirementsRu	非中国籍公民,符合教育部教外函〔2020〕12号文件要求(父母一方为中国公民或本人从中国大陆/港澳台移民取得外国国籍的,须入籍4年以上且近4年内在国外实际居住2年以上);身心健康;年龄原则上18至30岁(以2026年9月1日为准),未满18周岁须提交监护人保证书。语言要求:中文授课须新HSK4级180分(含)以上,母语为汉语或高中阶段使用汉语授课者经认定可免;英文授课须TOEFL 80+、TOEFL Essential 8+或IELTS 6.0+,母语为英语或上一学历英语授课者经认定可免。申请材料须含CSCA考试成绩;材料评审通过后须参加面试和笔试,CSCA成绩特别优秀者经评审可免面试。另须个人经济能力证明(5000美元或以上)、6个月内体检报告。汉语言专业插班:HSK4级180分以上且学习汉语言一年以上成绩优秀者可申请插入二年级,HSK5级180分以上者可申请插入三年级。学费:中文授课文科20000元/年、理工24000元/年、医学30000元/年;英文授课文科23000元/年、理工28000元/年、医学40000元/年。申请费800元(在线缴纳);医疗保险800-1500元/年(所有留学生必须在校购买);住宿9600-28000元/年;另体检约500元、居留许可400元/年、教材至少500元/年。本科学制四至六年(临床医学中文授课5年、英文授课MBBS6年,口腔医学、预防医学5年)。
cmtuqgwhu00dj4gyxqh16wfm4	requirementsRu	非中国籍公民,符合教育部教外函〔2020〕12号文件要求(父母一方为中国公民或本人从中国大陆/港澳台移民取得外国国籍的,须入籍4年以上且近4年内在国外实际居住2年以上);身心健康;年龄原则上18至30岁(以2026年9月1日为准),未满18周岁须提交监护人保证书。语言要求:中文授课须新HSK4级180分(含)以上,母语为汉语或高中阶段使用汉语授课者经认定可免;英文授课须TOEFL 80+、TOEFL Essential 8+或IELTS 6.0+,母语为英语或上一学历英语授课者经认定可免。申请材料须含CSCA考试成绩;材料评审通过后须参加面试和笔试,CSCA成绩特别优秀者经评审可免面试。另须个人经济能力证明(5000美元或以上)、6个月内体检报告。汉语言专业插班:HSK4级180分以上且学习汉语言一年以上成绩优秀者可申请插入二年级,HSK5级180分以上者可申请插入三年级。学费:中文授课文科20000元/年、理工24000元/年、医学30000元/年;英文授课文科23000元/年、理工28000元/年、医学40000元/年。申请费800元(在线缴纳);医疗保险800-1500元/年(所有留学生必须在校购买);住宿9600-28000元/年;另体检约500元、居留许可400元/年、教材至少500元/年。本科学制四至六年(临床医学中文授课5年、英文授课MBBS6年,口腔医学、预防医学5年)。
cmtuqgwhy00dk4gyxc9egetwx	requirementsRu	非中国籍公民,符合教育部教外函〔2020〕12号文件要求(父母一方为中国公民或本人从中国大陆/港澳台移民取得外国国籍的,须入籍4年以上且近4年内在国外实际居住2年以上);身心健康;年龄原则上18至30岁(以2026年9月1日为准),未满18周岁须提交监护人保证书。语言要求:中文授课须新HSK4级180分(含)以上,母语为汉语或高中阶段使用汉语授课者经认定可免;英文授课须TOEFL 80+、TOEFL Essential 8+或IELTS 6.0+,母语为英语或上一学历英语授课者经认定可免。申请材料须含CSCA考试成绩;材料评审通过后须参加面试和笔试,CSCA成绩特别优秀者经评审可免面试。另须个人经济能力证明(5000美元或以上)、6个月内体检报告。汉语言专业插班:HSK4级180分以上且学习汉语言一年以上成绩优秀者可申请插入二年级,HSK5级180分以上者可申请插入三年级。学费:中文授课文科20000元/年、理工24000元/年、医学30000元/年;英文授课文科23000元/年、理工28000元/年、医学40000元/年。申请费800元(在线缴纳);医疗保险800-1500元/年(所有留学生必须在校购买);住宿9600-28000元/年;另体检约500元、居留许可400元/年、教材至少500元/年。本科学制四至六年(临床医学中文授课5年、英文授课MBBS6年,口腔医学、预防医学5年)。
cmtuqgwi300dl4gyxlyafdwx3	requirementsRu	非中国籍公民,符合教育部教外函〔2020〕12号文件要求(父母一方为中国公民或本人从中国大陆/港澳台移民取得外国国籍的,须入籍4年以上且近4年内在国外实际居住2年以上);身心健康;年龄原则上18至30岁(以2026年9月1日为准),未满18周岁须提交监护人保证书。语言要求:中文授课须新HSK4级180分(含)以上,母语为汉语或高中阶段使用汉语授课者经认定可免;英文授课须TOEFL 80+、TOEFL Essential 8+或IELTS 6.0+,母语为英语或上一学历英语授课者经认定可免。申请材料须含CSCA考试成绩;材料评审通过后须参加面试和笔试,CSCA成绩特别优秀者经评审可免面试。另须个人经济能力证明(5000美元或以上)、6个月内体检报告。汉语言专业插班:HSK4级180分以上且学习汉语言一年以上成绩优秀者可申请插入二年级,HSK5级180分以上者可申请插入三年级。学费:中文授课文科20000元/年、理工24000元/年、医学30000元/年;英文授课文科23000元/年、理工28000元/年、医学40000元/年。申请费800元(在线缴纳);医疗保险800-1500元/年(所有留学生必须在校购买);住宿9600-28000元/年;另体检约500元、居留许可400元/年、教材至少500元/年。本科学制四至六年(临床医学中文授课5年、英文授课MBBS6年,口腔医学、预防医学5年)。
cmtuqgwi600dm4gyx2oq1p3rq	requirementsRu	非中国籍公民,符合教育部教外函〔2020〕12号文件要求(父母一方为中国公民或本人从中国大陆/港澳台移民取得外国国籍的,须入籍4年以上且近4年内在国外实际居住2年以上);身心健康;年龄原则上18至30岁(以2026年9月1日为准),未满18周岁须提交监护人保证书。语言要求:中文授课须新HSK4级180分(含)以上,母语为汉语或高中阶段使用汉语授课者经认定可免;英文授课须TOEFL 80+、TOEFL Essential 8+或IELTS 6.0+,母语为英语或上一学历英语授课者经认定可免。申请材料须含CSCA考试成绩;材料评审通过后须参加面试和笔试,CSCA成绩特别优秀者经评审可免面试。另须个人经济能力证明(5000美元或以上)、6个月内体检报告。汉语言专业插班:HSK4级180分以上且学习汉语言一年以上成绩优秀者可申请插入二年级,HSK5级180分以上者可申请插入三年级。学费:中文授课文科20000元/年、理工24000元/年、医学30000元/年;英文授课文科23000元/年、理工28000元/年、医学40000元/年。申请费800元(在线缴纳);医疗保险800-1500元/年(所有留学生必须在校购买);住宿9600-28000元/年;另体检约500元、居留许可400元/年、教材至少500元/年。本科学制四至六年(临床医学中文授课5年、英文授课MBBS6年,口腔医学、预防医学5年)。
cmtuqgwia00dn4gyxklnuyywr	requirementsRu	非中国籍公民,符合教育部教外函〔2020〕12号文件要求(父母一方为中国公民或本人从中国大陆/港澳台移民取得外国国籍的,须入籍4年以上且近4年内在国外实际居住2年以上);身心健康;年龄原则上18至30岁(以2026年9月1日为准),未满18周岁须提交监护人保证书。语言要求:中文授课须新HSK4级180分(含)以上,母语为汉语或高中阶段使用汉语授课者经认定可免;英文授课须TOEFL 80+、TOEFL Essential 8+或IELTS 6.0+,母语为英语或上一学历英语授课者经认定可免。申请材料须含CSCA考试成绩;材料评审通过后须参加面试和笔试,CSCA成绩特别优秀者经评审可免面试。另须个人经济能力证明(5000美元或以上)、6个月内体检报告。汉语言专业插班:HSK4级180分以上且学习汉语言一年以上成绩优秀者可申请插入二年级,HSK5级180分以上者可申请插入三年级。学费:中文授课文科20000元/年、理工24000元/年、医学30000元/年;英文授课文科23000元/年、理工28000元/年、医学40000元/年。申请费800元(在线缴纳);医疗保险800-1500元/年(所有留学生必须在校购买);住宿9600-28000元/年;另体检约500元、居留许可400元/年、教材至少500元/年。本科学制四至六年(临床医学中文授课5年、英文授课MBBS6年,口腔医学、预防医学5年)。
cmtuqgwid00do4gyxbfcqb4o9	requirementsRu	非中国籍公民,符合教育部教外函〔2020〕12号文件要求(父母一方为中国公民或本人从中国大陆/港澳台移民取得外国国籍的,须入籍4年以上且近4年内在国外实际居住2年以上);身心健康;年龄原则上18至30岁(以2026年9月1日为准),未满18周岁须提交监护人保证书。语言要求:中文授课须新HSK4级180分(含)以上,母语为汉语或高中阶段使用汉语授课者经认定可免;英文授课须TOEFL 80+、TOEFL Essential 8+或IELTS 6.0+,母语为英语或上一学历英语授课者经认定可免。申请材料须含CSCA考试成绩;材料评审通过后须参加面试和笔试,CSCA成绩特别优秀者经评审可免面试。另须个人经济能力证明(5000美元或以上)、6个月内体检报告。汉语言专业插班:HSK4级180分以上且学习汉语言一年以上成绩优秀者可申请插入二年级,HSK5级180分以上者可申请插入三年级。学费:中文授课文科20000元/年、理工24000元/年、医学30000元/年;英文授课文科23000元/年、理工28000元/年、医学40000元/年。申请费800元(在线缴纳);医疗保险800-1500元/年(所有留学生必须在校购买);住宿9600-28000元/年;另体检约500元、居留许可400元/年、教材至少500元/年。本科学制四至六年(临床医学中文授课5年、英文授课MBBS6年,口腔医学、预防医学5年)。
